count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,intervals_in_count,total_vehicle_day,total_pedestrian_day,total_bike_day,avg_vehicle_per_15min,peak_hour_start,peak_hour_vehicle,north_vehicle_day,east_vehicle_day,south_vehicle_day,west_vehicle_day,left_turn_vehicle_day,through_vehicle_day,right_turn_vehicle_day
43435,2021-12-16,Keele St / Steeles Ave W,43.7815419268332,-79.4944988466362,4_leg,"N,E,S,W",,1,1,1,1,32,33923,635,5,1060.094,2021-12-16 16:00,4928,7983,10521,6308,9111,4894,22655,6374
43437,2021-12-18,Keele St / Steeles Ave W,43.7815419268332,-79.4944988466362,4_leg,"N,E,S,W",,1,1,1,1,32,21637,179,3,676.156,2021-12-18 14:00,3387,4907,6799,4030,5901,3804,14012,3821
43439,2021-12-15,Keele St / Canarctic Dr,43.7752130724083,-79.4940486709766,4_leg,"N,E,S,W",,1,1,1,1,32,13319,234,5,416.219,2021-12-15 16:00,1973,6230,816,6063,210,1164,11139,1016
43441,2021-12-15,Keele St / Murray Ross Pkwy / Finch Corridor Trl,43.7673129296763,-79.4920479001098,4_leg,"N,E,S,W",,1,1,1,1,32,14483,166,5,452.594,2021-12-15 16:00,2302,6235,3027,3781,1440,3291,7694,3498
43443,2021-12-15,Keele St / Four Winds Dr,43.7657154539496,-79.4916590072426,4_leg,"N,E,S,W",,1,1,1,1,32,8741,1840,9,273.156,2021-12-15 16:00,1310,3838,67,3816,1020,923,6911,907
43445,2021-12-18,Keele St / Finch Ave W,43.7635021528307,-79.4910534106931,4_leg,"N,E,S,W",,1,1,1,1,32,10174,768,0,317.938,2021-12-18 14:00,1553,3375,1600,3251,1948,130,9234,810
43447,2021-12-16,Keele St / Finch Ave W,43.7635021528307,-79.4910534106931,4_leg,"N,E,S,W",,1,1,1,1,32,12907,1804,5,403.344,2021-12-16 16:00,1946,4287,2162,4119,2339,125,11741,1041
43449,2021-12-15,Keele St / Toro Rd,43.7598284098823,-79.4900820250134,3_leg,"N,E,S",W,1,1,1,0,32,12742,810,2,398.188,2021-12-15 16:00,1861,4570,2153,6019,0,2175,8344,2223
43451,2021-12-15,Keele St / Broadoaks Dr,43.7574480826525,-79.4894943462708,4_leg,"N,E,S,W",,1,1,1,1,32,15209,1813,1,475.281,2021-12-15 17:00,2263,5739,1043,6483,1944,2075,10704,2430
43453,2021-12-15,Keele St / St Regis Cres,43.7545124715302,-79.4887625068059,4_leg,"N,E,S,W",,1,1,1,1,32,14717,1057,15,459.906,2021-12-15 16:00,2265,6495,1639,6527,56,1757,11426,1534
43455,2021-12-15,Keele St / Grandravine Dr,43.7520237517077,-79.4881735629245,3_leg,"N,S,W",E,1,0,1,1,32,15077,376,20,471.156,2021-12-15 16:00,2290,6676,0,6408,1993,1874,11420,1783
43457,2021-12-16,Keele St / Sheppard Ave W / Downsview Park Trl,43.7447775175544,-79.4864524292146,4_leg,"N,E,S,W",,1,1,1,1,32,24836,1994,9,776.125,2021-12-16 16:00,4174,6783,5507,6486,6060,4360,16600,3876
43687,2021-11-16,Mill St / Cherry St,43.6513329473271,-79.3573782705553,4_leg,"N,E,S,W",,1,1,1,1,32,3282,1527,239,102.562,2021-11-16 14:00,473,1478,620,1179,5,526,2376,380
43459,2021-12-18,Keele St / Sheppard Ave W / Downsview Park Trl,43.7447775175544,-79.4864524292146,4_leg,"N,E,S,W",,1,1,1,1,32,22700,1067,3,709.375,2021-12-18 14:00,3523,5464,4645,7042,5549,4404,13989,4307
43461,2022-01-27,Keele St / Diana Dr / Downsview Park Trl,43.7410808798446,-79.4854929308885,3_leg,"N,S,W",E,1,0,1,1,32,15640,173,3,488.75,2022-01-27 16:00,2285,6883,0,8472,285,215,15148,277
43463,2022-01-27,Keele St / Downsview Park Blvd / Whitburn Cres / Downsview Park Trl,43.7369483448489,-79.484514557007,4_leg,"N,E,S,W",,1,1,1,1,32,16592,312,3,518.5,2022-01-27 17:00,2407,6834,1076,8108,574,1377,14032,1183
43405,2022-01-27,The Queensway to High St,43.63080500000001,-79.48229500000001,4_leg,"N,E,S,W",,1,1,1,1,32,16279,578,8,508.719,2022-01-27 16:00,2493,140,6494,2167,7478,2628,11098,2553
43407,2022-01-27,Ripley Ave / South Kingsway,43.6367801228756,-79.4752735067663,3_leg,"N,E,S",W,1,1,1,0,32,9887,68,3,308.969,2022-01-27 16:00,1382,4281,244,5362,0,247,9275,365
43409,2021-12-16,Don Mills Rd / Mallard Rd,43.7482141355642,-79.3463523490659,3_leg,"N,S,W",E,1,0,1,1,32,19051,273,6,595.344,2021-12-16 17:00,2961,9764,0,8397,890,972,17250,829
43411,2022-01-26,Yonge Blvd / Harley Ave,43.7382052765984,-79.411871547289,4_leg,"N,E,S,W",,1,1,1,1,32,3370,143,0,105.312,2022-01-26 16:00,605,1478,173,1438,281,304,2729,337
43413,2022-01-27,Dundas St W / Earlington Ave,43.6613658014615,-79.5085802494129,4_leg,"N,E,S,W",,1,1,1,1,32,13349,82,3,417.156,2022-01-27 16:00,2039,2,6263,315,6769,291,12702,356
43415,2022-01-26,Islington Ave / Thorold Gt,43.7626790117091,-79.5736469298601,3_leg,"N,E,S",W,1,1,1,0,32,11503,68,0,359.469,2022-01-26 16:00,1787,5503,352,5648,0,330,10790,383
43417,2022-01-26,Wilson Ave / Ridley Blvd,43.7393748827669,-79.4238674875906,4_leg,"N,E,S,W",,1,1,1,1,32,9790,366,2,305.938,2022-01-26 16:00,1433,378,3837,953,4622,975,7867,948
43363,2021-12-14,Benshire Dr / Bellechasse St,43.7620920687963,-79.2453106403166,4_leg,"N,E,S,W",,1,1,1,1,32,606,331,2,18.938,2021-12-14 08:00,120,158,50,171,227,214,176,216
43365,2021-11-30,Wimbleton Rd / St George's Rd,43.6577648104228,-79.5215195642312,4_leg,"N,E,S,W",,1,1,1,1,32,1268,127,0,39.625,2021-11-30 08:00,411,303,102,607,256,313,615,340
43367,2021-12-15,Bremner Blvd / Lower Simcoe St / Olympic Park Trl,43.6423908504322,-79.3840085614537,4_leg,"N,E,S,W",,1,1,1,1,32,5944,2955,289,185.75,2021-12-15 16:00,1059,2425,866,1330,1323,1240,3151,1553
43369,2021-12-15,York St / Bremner Blvd,43.6429128253462,-79.3814756526421,4_leg,"N,E,S,W",,1,1,1,1,32,12453,7005,79,389.156,2021-12-15 11:00,1796,4215,1045,5481,1712,1586,9397,1470
43477,2021-12-16,Wilson Ave / Keele St,43.7266423862854,-79.4820697367177,4_leg,"N,E,S,W",,1,1,1,1,32,33761,4064,13,1055.031,2021-12-16 17:00,4801,8713,7387,10088,7573,5162,22984,5615
43479,2021-12-18,Wilson Ave / Keele St,43.7266423862854,-79.4820697367177,4_leg,"N,E,S,W",,1,1,1,1,32,29110,2804,0,909.688,2021-12-18 14:00,4393,7939,6206,8399,6566,4871,19161,5078
43481,2021-12-16,Keele St / Lawrence Ave W,43.7086593133205,-79.4780621841021,4_leg,"N,E,S,W",,1,1,1,1,32,31239,3777,19,976.219,2021-12-16 17:00,4467,8404,8338,7218,7279,4935,22155,4149
43483,2021-12-18,Keele St / Lawrence Ave W,43.7086593133205,-79.4780621841021,4_leg,"N,E,S,W",,1,1,1,1,32,24997,2624,1,781.156,2021-12-18 13:00,3648,6472,6419,5788,6318,4265,17030,3702
43485,2021-12-16,Keele St / Rogers Rd,43.682136200828,-79.4715983451418,4_leg,"N,E,S,W",,1,1,1,1,32,15773,2547,67,492.906,2021-12-16 17:00,2298,4309,5483,1277,4704,4027,8086,3660
43487,2021-12-16,Trethewey Dr / Keele St / Eglinton Ave W,43.6901653537824,-79.4750626865986,4_leg,"N,E,S,W",,1,1,1,1,32,21684,1643,25,677.625,2021-12-16 17:00,3425,7208,4456,4570,5450,3280,15376,3028
43489,2021-12-18,Trethewey Dr / Keele St / Eglinton Ave W,43.6901653537824,-79.4750626865986,4_leg,"N,E,S,W",,1,1,1,1,32,17817,900,5,556.781,2021-12-18 14:00,2663,5816,3992,3976,4033,2808,12263,2746
43491,2021-12-16,Yore Rd / Trethewey Dr,43.6908524726764,-79.475417404844,3_leg,"N,E,S",W,1,1,1,0,32,14517,120,25,453.656,2021-12-16 16:00,2206,4269,4041,6207,0,4911,5964,3642
43419,2021-12-16,Parkside Dr / Keele St / Bloor St W / High Park Trl,43.6547070549974,-79.4600481088834,4_leg,"N,E,S,W",,1,1,1,1,32,19980,2033,1003,624.375,2021-12-16 17:00,2686,5176,4886,5548,4370,3950,12910,3120
43421,2021-12-18,Parkside Dr / Keele St / Bloor St W / High Park Trl,43.6547070549974,-79.4600481088834,4_leg,"N,E,S,W",,1,1,1,1,32,15560,2281,44,486.25,2021-12-18 14:00,2278,4020,3816,4204,3520,3391,9718,2451
43529,2022-02-16,Vaughan Rd / Winnett Ave (East),43.6889362444674,-79.4329572536607,3_leg,"N,E,W",S,1,1,0,1,32,15512,305,59,484.75,2022-02-16 08:00,2583,162,7251,0,8099,244,15020,248
43531,2022-02-15,Vaughan Rd / Louise Ave,43.6844553977092,-79.4214417639701,3_leg,"N,S,W",E,1,0,1,1,32,4739,592,9,148.094,2022-02-15 08:00,714,2445,0,2130,164,166,4427,146
43533,2022-02-16,Vaughan Rd / Rushton Rd,43.6888239348412,-79.4307075562339,4_leg,"N,E,S,W",,1,1,1,1,32,7742,381,27,241.938,2022-02-16 08:00,1227,96,3337,739,3570,628,6838,276
43535,2022-02-15,Vaughan Rd / Cherrywood Ave,43.6888145854094,-79.4295197776932,3_leg,"E,S,W",N,0,1,1,1,32,6970,121,17,217.812,2022-02-15 08:00,1119,0,3295,85,3590,131,6725,114
43465,2022-01-27,Keele St / Calvington Dr,43.7335807056174,-79.4837288307418,3_leg,"N,S,W",E,1,0,1,1,32,17119,260,3,534.969,2022-01-27 08:00,2432,7150,0,8982,987,967,15194,958
43467,2022-01-27,Keele St / Tilbury Dr,43.7303432132482,-79.4829793146978,4_leg,"N,E,S,W",,1,1,1,1,32,16932,713,3,529.125,2022-01-27 17:00,2467,7339,741,8735,117,825,15374,733
43469,2022-01-27,Keele St / Victory Dr,43.7285683366645,-79.482477526441,3_leg,"N,S,W",E,1,0,1,1,32,16666,830,8,520.812,2022-01-27 08:00,2475,6897,0,8619,1150,969,14624,1073
43471,2022-02-15,Islington Ave / Van Dusen Blvd,43.6415140102298,-79.5220934643971,4_leg,"N,E,S,W",,1,1,1,1,32,14274,243,5,446.062,2022-02-15 17:00,2146,6987,175,6895,217,303,13548,423
43473,2022-01-27,Keele St / Rustic Rd,43.7178693586526,-79.4801247430189,4_leg,"N,E,S,W",,1,1,1,1,32,19331,259,6,604.094,2022-01-27 16:00,2893,9076,854,7746,1655,2650,15308,1373
43475,2022-02-15,Austin Ter / Lyndhurst Crt,43.6784257828723,-79.4121476167684,4_leg,"N,E,S,W",,1,1,1,1,32,143,211,9,4.469,2022-02-15 08:00,26,28,10,30,75,68,36,39
43581,2021-12-15,Cavell Ave / Burlington St,43.6190541737773,-79.491232843264,2_leg_NS,"N,S","E,W",1,0,1,0,32,548,68,7,17.125,2021-12-15 16:00,86,48,0,500,0,455,64,29
43583,2021-12-15,Lake Shore Blvd W / Burlington St,43.6172806577609,-79.4873489396811,3_leg,"N,E,W",S,1,1,0,1,32,8427,885,26,263.344,2021-12-15 13:00,1281,463,4057,0,3907,423,7400,604
43585,2021-12-14,Cummer Ave: Becky Cheung Crt - Willow Heights Crt,43.789470889448054,-79.40622408032323,4_leg,"N,E,S,W",,1,1,1,1,32,4192,92,9,131.0,2021-12-14 17:00,695,13,1809,22,2348,23,4123,46
43587,2021-12-14,Bathurst St / Drewry Ave / Antibes Dr,43.7810386422781,-79.4448347151203,4_leg,"N,E,S,W",,1,1,1,1,32,19917,1190,7,622.406,2021-12-14 17:00,3036,7766,2177,8046,1928,2966,14411,2540
43589,2022-01-25,Maxome Ave / Cummer Ave,43.7905289619925,-79.4013750551304,4_leg,"N,E,S,W",,1,1,1,1,32,5574,174,1,174.188,2022-01-25 08:00,1033,720,1859,598,2397,640,4332,602
43591,2021-12-07,Willowdale Ave / Cummer Ave,43.7886632544947,-79.4099170440998,4_leg,"N,E,S,W",,1,1,1,1,32,11571,261,9,361.594,2021-12-07 17:00,1923,4004,2044,3591,1932,1494,8461,1616
43593,2021-12-11,Willowdale Ave / Cummer Ave,43.7886632544947,-79.4099170440998,4_leg,"N,E,S,W",,1,1,1,1,32,9345,149,38,292.031,2021-12-11 14:00,1662,3243,1555,2956,1591,1213,6962,1170
43595,2021-12-07,Hilda Ave / Drewry Ave,43.7856397300434,-79.424119096977,4_leg,"N,E,S,W",,1,1,1,1,32,7034,389,22,219.812,2021-12-07 17:00,1284,1530,1766,1852,1886,1038,4896,1100
43597,2021-12-11,Hilda Ave / Drewry Ave,43.7856397300434,-79.424119096977,4_leg,"N,E,S,W",,1,1,1,1,32,5993,261,42,187.281,2021-12-11 13:00,1011,1452,1554,1505,1482,804,4382,807
43599,2021-12-07,Bayview Ave / Cummer Ave,43.7922977653692,-79.3935963878887,4_leg,"N,E,S,W",,1,1,1,1,32,20691,224,14,646.594,2021-12-07 16:00,3046,9198,1015,8180,2298,2526,16300,1865
43601,2021-12-11,Bayview Ave / Cummer Ave,43.7922977653692,-79.3935963878887,4_leg,"N,E,S,W",,1,1,1,1,32,19565,345,15,611.406,2021-12-11 14:00,3156,8492,984,7923,2166,2033,15600,1932
43603,2021-12-07,Yonge St / Cummer Ave / Drewry Ave,43.7870687833405,-79.4173504529731,4_leg,"N,E,S,W",,1,1,1,1,32,22779,1747,5,711.844,2021-12-07 17:00,3553,9621,1981,8983,2194,2032,18579,2168
43605,2021-12-11,Yonge St / Cummer Ave / Drewry Ave,43.7870687833405,-79.4173504529731,4_leg,"N,E,S,W",,1,1,1,1,32,20622,1773,20,644.438,2021-12-11 14:00,3267,8574,1629,8470,1949,1871,16634,2117
43607,2021-12-14,Maxome Ave / Gustav Cres,43.7887740313802,-79.4006829543612,4_leg,"N,E,S,W",,1,1,1,1,32,1511,76,12,47.219,2021-12-14 08:00,354,740,87,658,26,130,1250,131
43609,2021-12-15,Steeles Ave W / Alness St,43.7847089769506,-79.481010105643,4_leg,"N,E,S,W",,1,1,1,1,32,25506,177,7,797.062,2021-12-15 16:00,3778,2007,8943,3772,10784,3731,17344,4431
43611,2021-12-15,Alness St / York University Busway,43.7711059666545,-79.4721439241849,4_leg,"N,E,S,W",,1,1,1,1,32,7876,97,1,246.125,2021-12-15 16:00,1260,4659,55,3098,64,1,7821,54
43613,2021-12-15,Supertest Rd / Alness St,43.7768073941711,-79.4744514410567,4_leg,"N,E,S,W",,1,1,1,1,32,8494,46,2,265.438,2021-12-15 16:00,1427,3849,1141,3135,369,883,6616,995
43615,2021-12-15,Flint Rd / Alness St,43.7819392107584,-79.4781654082818,3_leg,"N,S,W",E,1,0,1,1,32,9073,93,4,283.531,2021-12-15 16:00,1515,4546,0,3473,1054,994,7073,1006
43617,2021-12-15,Finch Ave W / Champagne Dr / Alness St,43.7678264507333,-79.4714806736503,4_leg,"N,E,S,W",,1,1,1,1,32,17662,456,1,551.938,2021-12-15 16:00,2703,4677,5642,1519,5824,3729,10275,3658
43619,2021-12-15,Martin Ross Ave / Alness St,43.7742785891223,-79.4733855325608,4_leg,"N,E,S,W",,1,1,1,1,32,8934,40,3,279.188,2021-12-15 16:00,1483,3982,1050,2818,1084,974,6845,1115
43621,2021-12-14,Brown's Line / Horner Ave,43.601690365399,-79.5452547249588,4_leg,"N,E,S,W",,1,1,1,1,32,17678,419,11,552.438,2021-12-14 17:00,2767,6955,3386,5974,1363,3310,10999,3369
43623,2021-12-14,Horner Ave / Beta St,43.6032083982787,-79.5385396084471,3_leg,"N,E,W",S,1,1,0,1,32,5625,146,11,175.781,2021-12-14 16:00,884,319,2739,0,2567,307,5036,282
43625,2021-12-08,Evans Ave / Horner Ave / Horner Avenue Ramp,43.6169934603081,-79.518846501338,4_leg,"N,E,S,W",,1,1,1,1,32,15686,100,3,490.188,2021-12-08 16:00,2211,4150,4657,2648,4231,3038,9339,3309
43627,2021-12-11,Evans Ave / Horner Ave / Horner Avenue Ramp,43.6169934603081,-79.518846501338,4_leg,"N,E,S,W",,1,1,1,1,32,13266,46,13,414.562,2021-12-11 17:00,2041,3561,4258,1627,3820,2450,8035,2781
43629,2021-12-14,Horner Ave / Thirtieth St,43.6042649741351,-79.5337385690021,4_leg,"N,E,S,W",,1,1,1,1,32,7173,188,29,224.156,2021-12-14 16:00,1120,675,2207,1870,2421,1449,4206,1518
43631,2021-12-14,Kipling Ave / Horner Ave,43.6072017618809,-79.5207511093838,4_leg,"N,E,S,W",,1,1,1,1,32,13356,392,19,417.375,2021-12-14 14:00,1888,4577,1618,5098,2063,2076,9028,2252
43633,2021-11-16,Lower Jarvis St / The Esplanade,43.6481986125559,-79.3709074020546,4_leg,"N,E,S,W",,1,1,1,1,32,11206,4602,307,350.188,2021-11-16 08:00,1540,4743,927,4430,1106,695,9316,1195
43635,2021-11-16,The Esplanade / Market St,43.6480268919147,-79.3716975106955,4_leg,"N,E,S,W",,1,1,1,1,32,2656,3425,229,83.0,2021-11-16 17:00,432,295,930,522,909,660,1340,656
43637,2021-11-16,Jarvis St / Lower Jarvis St / Front St E,43.6494371826294,-79.371427069783,4_leg,"N,E,S,W",,1,1,1,1,32,15228,8404,280,475.875,2021-11-16 08:00,2099,3727,4351,4449,2701,1864,11684,1680
43639,2022-02-24,Hanna Rd / Broadway Ave,43.7146817465506,-79.3731254640865,4_leg,"N,E,S,W",,1,1,1,1,32,4334,337,5,135.438,2022-02-24 14:00,649,727,1045,623,1939,335,3313,686
43641,2022-02-24,Broadway Ave / Laird Dr,43.7162134756413,-79.3658440988797,4_leg,"N,E,S,W",,1,1,1,1,32,3084,306,4,96.375,2022-02-24 16:00,467,452,968,1126,538,610,1809,665
43643,2022-02-17,Avenue Rd / Davenport Rd,43.6747009227212,-79.3965725562657,4_leg,"N,E,S,W",,1,1,1,1,32,21714,1962,53,678.562,2022-02-17 08:00,2980,4783,7681,3524,5726,2083,15448,4183
43645,2022-02-24,Whitehall Rd / Highland Cres,43.6841201556687,-79.3828101279848,4_leg,"N,E,S,W",,1,1,1,1,32,2109,21,3,65.906,2022-02-24 08:00,325,520,362,81,1146,593,876,640
43647,2022-02-24,Bayview Ave / Blythwood Rd / Wellness Way,43.7209759585578,-79.3789391668859,4_leg,"N,E,S,W",,1,1,1,1,32,22154,365,10,692.312,2022-02-24 08:00,3055,8695,2763,7660,3036,4659,13134,4361
43649,2022-02-24,Leslie St: Sunnybrook Park Trl - Inn on The Park Dr,43.71912598812342,-79.35030740415681,3_leg,"N,S,W",E,1,0,1,1,32,10186,4,5,318.312,2022-02-24 08:00,1668,4907,0,4996,283,274,9630,282
43651,2022-02-24,Mount Pleasant Rd / Blythwood Rd,43.7178951090279,-79.3941369261485,4_leg,"N,E,S,W",,1,1,1,1,32,14224,337,9,444.5,2022-02-24 16:00,2271,4510,2197,5675,1842,1464,10835,1925
43653,2022-02-24,Blythwood Rd / Strathgowan Cres,43.7190503472441,-79.3884388411001,3_leg,"N,E,W",S,1,1,0,1,32,5092,80,8,159.125,2022-02-24 08:00,826,220,2132,0,2740,205,4662,225
43655,2022-02-24,Lawrence Ave E / St Edmund's Dr,43.7254106236777,-79.4007316108007,3_leg,"E,S,W",N,0,1,1,1,32,12008,125,4,375.25,2022-02-24 17:00,1657,0,5335,133,6540,140,11657,211
43657,2022-02-24,Lawrence Ave E / Weybourne Cres,43.7257258617689,-79.3993076112863,3_leg,"E,S,W",N,0,1,1,1,32,11603,110,0,362.594,2022-02-24 17:00,1633,0,5134,71,6398,76,11332,195
43659,2022-02-24,Mount Pleasant Rd / Dinnick Cres,43.7229867793518,-79.395966204724,4_leg,"N,E,S,W",,1,1,1,1,32,7693,104,4,240.406,2022-02-24 16:00,1236,3589,265,3724,115,279,7042,372
43661,2022-02-24,Mount Pleasant Rd / St Leonard's Ave,43.7223129598136,-79.39569487906,4_leg,"N,E,S,W",,1,1,1,1,32,8416,152,5,263.0,2022-02-24 16:00,1422,3731,662,3813,210,486,7658,272
43663,2022-02-24,Mount Pleasant Rd / Dawlish Ave,43.7213494262472,-79.3953261640599,4_leg,"N,E,S,W",,1,1,1,1,32,9210,101,5,287.812,2022-02-24 16:00,1562,4054,147,4649,360,950,7820,440
43493,2021-12-18,Yore Rd / Trethewey Dr,43.6908524726764,-79.475417404844,3_leg,"N,E,S",W,1,1,1,0,32,11491,62,8,359.094,2021-12-18 14:00,1733,3032,3272,5187,0,3558,5106,2827
43495,2022-02-17,Lonsdale Rd / Forest Hill Rd,43.6903848899321,-79.4048683639907,4_leg,"N,E,S,W",,1,1,1,1,32,2916,269,4,91.125,2022-02-17 08:00,614,671,656,689,900,642,1839,435
43497,2021-12-15,Davenport Rd / Huron St,43.6779679102405,-79.4057590540886,3_leg,"N,E,W",S,1,1,0,1,32,6464,363,68,202.0,2021-12-15 14:00,1142,3,3028,0,3433,102,6329,33
43537,2022-01-27,Lake Shore Blvd W / Twentieth St,43.5976999992181,-79.5191446101606,4_leg,"N,E,S,W",,1,1,1,1,32,7573,792,10,236.656,2022-01-27 17:00,1102,111,3656,155,3651,219,7089,265
43539,2022-01-26,Assiniboine Rd / Sentinel Rd,43.7682682903888,-79.501701808334,4_leg,"N,E,S,W",,1,1,1,1,32,4169,525,3,130.281,2022-01-26 17:00,715,2022,166,1694,287,447,3301,421
43541,2022-02-15,Bloor St W / Howland Ave / Borden St,43.6656789211038,-79.4086535975627,3_leg,"N,E,W",S,1,1,0,1,32,6867,3412,440,214.594,2022-02-15 17:00,959,54,3492,0,3321,288,6292,287
43543,2022-01-25,Leslie St / Ravel Rd,43.7915558639265,-79.3683883869817,4_leg,"N,E,S,W",,1,1,1,1,32,9379,270,1,293.094,2022-01-25 08:00,1415,4646,781,3776,176,826,7513,1040
43545,2022-01-26,Steeles Ave W: Peter Kaiser Gt - Norfinch Dr,43.773741121844,-79.5297831193834,3_leg,"N,E,W",S,1,1,0,1,32,18607,36,2,581.469,2022-01-26 14:00,2637,836,7969,0,9802,1212,16158,1237
43547,2022-01-26,Apsley Rd / Yonge Blvd,43.7391901354898,-79.4129394441065,3_leg,"N,S,W",E,1,0,1,1,32,3057,61,0,95.531,2022-01-26 16:00,564,1466,0,1513,78,98,2882,77
43549,2022-01-26,Yonge Blvd / Dunster Ave,43.7396910014575,-79.4134756157628,3_leg,"N,E,S",W,1,1,1,0,32,3398,67,0,106.188,2022-01-26 16:00,574,1604,309,1485,0,285,2833,280
43665,2022-02-24,St Leonard's Ave / Weybourne Cres,43.7220437149027,-79.3988705579327,3_leg,"E,S,W",N,0,1,1,1,32,521,25,0,16.281,2022-02-24 08:00,120,0,145,68,308,48,414,59
43667,2022-02-24,Don Mills Rd / Barber Greene Rd / Green Belt Dr,43.7276564266178,-79.3408596223628,4_leg,"N,E,S,W",,1,1,1,1,32,17992,570,3,562.25,2022-02-24 16:00,3057,7176,803,8681,1332,2013,14199,1780
43669,2021-11-16,Front St E / George St S / George St,43.6498190970243,-79.3703155470924,4_leg,"N,E,S,W",,1,1,1,1,32,8351,3983,299,260.969,2021-11-16 17:00,1222,645,4434,382,2890,496,7146,709
43671,2021-11-16,Front St E / Frederick St,43.6501001805573,-79.3690740287773,4_leg,"N,E,S,W",,1,1,1,1,32,8315,2291,239,259.844,2021-11-16 17:00,1252,341,4721,335,2918,515,7176,624
43673,2021-11-16,Front St E / Sherbourne St / Lower Sherbourne St,43.650394731924,-79.3678924686585,4_leg,"N,E,S,W",,1,1,1,1,32,10375,3826,431,324.219,2021-11-16 17:00,1591,432,5446,1303,3194,1291,7896,1188
43675,2021-11-16,The Esplanade / George St S / David Crombie Park Trl,43.6484964254156,-79.3697354509765,4_leg,"N,E,S,W",,1,1,1,1,32,2174,3297,270,67.938,2021-11-16 17:00,341,486,650,234,804,356,1305,513
43677,2021-11-16,Mill St / Trinity St,43.6507606469436,-79.3597549300075,3_leg,"N,E,S",W,1,1,1,0,32,1237,1451,211,38.656,2021-11-16 16:00,185,581,645,11,0,14,649,574
43679,2021-11-16,Front St E / Princess St,43.6506702924389,-79.3666768111258,4_leg,"N,E,S,W",,1,1,1,1,32,10121,3787,240,316.281,2021-11-16 17:00,1511,439,5352,919,3411,948,8069,1104
43681,2021-11-16,Mill St / Parliament St,43.650197319193,-79.3621413294392,3_leg,"N,E,S",W,1,1,1,0,32,7682,4333,174,240.062,2021-11-16 16:00,1091,2461,1292,3929,0,506,6390,786
43683,2021-11-16,The Esplanade / Princess St,43.6493358287001,-79.3660889536381,4_leg,"N,E,S,W",,1,1,1,1,32,1423,3390,313,44.469,2021-11-16 17:00,220,397,515,371,140,219,728,476
43685,2021-11-16,The Esplanade / Frederick St / David Crombie Park Trl,43.6487785450684,-79.3684610677866,4_leg,"N,E,S,W",,1,1,1,1,32,1683,3015,269,52.594,2021-11-16 17:00,256,361,515,165,642,287,1068,328
43499,2022-01-25,Leslie St / Old Cummer Ave,43.7939676546273,-79.3689284423451,4_leg,"N,E,S,W",,1,1,1,1,32,8438,112,1,263.688,2022-01-25 08:00,1380,4547,19,3813,59,73,8288,77
43501,2022-01-25,Don Mills Rd / McNicoll Ave / McNicoll Park Trl,43.7996086516684,-79.3541422798534,4_leg,"N,E,S,W",,1,1,1,1,32,11766,533,5,367.688,2022-01-25 08:00,1973,4232,1945,4007,1582,2126,7521,2119
43503,2021-12-16,Deerford Rd / Van Horne Ave / Ashstead Pl,43.7879522618433,-79.348595629531,4_leg,"N,E,S,W",,1,1,1,1,32,3371,216,13,105.344,2021-12-16 08:00,552,28,1660,179,1504,137,3022,212
43505,2021-12-14,Yonge St / Connaught Ave,43.7893616858781,-79.4179199851248,4_leg,"N,E,S,W",,1,1,1,1,32,19865,991,13,620.781,2021-12-14 17:00,3209,9713,337,9577,238,439,18763,663
43507,2021-12-14,Yonge St / Wedgewood Dr,43.7889778798965,-79.4178235195626,3_leg,"N,E,S",W,1,1,1,0,32,19835,1081,26,619.844,2021-12-14 17:00,3167,9570,529,9736,0,488,18601,746
43509,2021-12-16,Consumers Rd / Hallcrown Pl,43.771618755215,-79.3232973759314,3_leg,"E,S,W",N,0,1,1,1,32,6819,238,4,213.094,2021-12-16 08:00,1219,0,2822,973,3024,986,4669,1164
43511,2022-02-17,Avenue Rd / Dupont St / Jay Macpherson Green Trl,43.6772026544776,-79.3976267636034,3_leg,"N,S,W",E,1,0,1,1,32,16257,358,22,508.031,2022-02-17 16:00,2243,6578,0,6348,3331,4088,10091,2078
43513,2022-02-17,Avenue Rd / St Clair Ave W / Glenn Gould Park Trl,43.6866406966408,-79.4014954899744,4_leg,"N,E,S,W",,1,1,1,1,32,22252,2134,25,695.375,2022-02-17 17:00,3097,5682,4234,7870,4466,3786,15234,3232
43515,2022-02-17,Yonge St / Heath St E,43.6899874808044,-79.3948680098545,3_leg,"N,E,S",W,1,1,1,0,32,8031,1972,42,250.969,2022-02-17 08:00,1246,3878,721,3432,0,691,6601,739
43517,2022-02-17,Yonge St / Heath St W,43.6901811050783,-79.3949336648847,3_leg,"N,S,W",E,1,0,1,1,32,8993,1509,46,281.031,2022-02-17 08:00,1308,4304,0,3825,864,895,6912,1186
43519,2022-01-25,White Heather Blvd / Big Red Ave,43.8138704701813,-79.2663562089782,3_leg,"N,S,W",E,1,0,1,1,32,1198,37,4,37.438,2022-01-25 08:00,234,545,0,537,116,89,992,117
43551,2022-02-17,Yonge St: Lawton Parkette Trl - Beltline Trl,43.6920985128822,-79.39534218066,3_leg,"N,E,S",W,1,1,1,0,32,8627,218,41,269.594,2022-02-17 08:00,1291,4384,32,4211,0,24,8560,43
