count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,total_vehicle_day_raw_derived,total_pedestrian_day_raw_derived,total_bike_day_raw_derived,summary_total_vehicle,summary_total_pedestrian,summary_total_bike,summary_count_duration_hr,summary_am_peak_start,summary_am_peak_vehicle,summary_pm_peak_start,summary_pm_peak_vehicle,is_most_recent_for_location
41567,2021-03-18,Norwood Rd / Gerrard St E,43.6833705011217,-79.3028451531127,4_leg,"N,E,S,W",,1,1,1,1,9030,487,33,9030,487,33,8S,2021-03-18T08:15:00,1266,2021-03-18T16:15:00,1384,0
41657,2021-05-08,Bloor St E / Yonge St / Bloor St W,43.6702263905041,-79.3867880679966,4_leg,"N,E,S,W",,1,1,1,1,8967,8959,1813,8967,8959,1813,8R,2021-05-08T08:30:00,796,2021-05-08T17:00:00,1400,0
41659,2021-05-05,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,11546,3101,1088,11546,3101,1088,8R,2021-05-05T08:15:00,1445,2021-05-05T16:15:00,1646,0
41661,2021-05-06,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,11277,3363,1611,11277,3363,1611,8R,2021-05-06T07:45:00,1399,2021-05-06T17:00:00,1531,0
41663,2021-05-08,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,10986,3964,2105,10986,3964,2105,8R,2021-05-08T08:30:00,1081,2021-05-08T17:00:00,1633,0
41665,2021-05-05,Yonge St / Shaftesbury Ave,43.6819647869692,-79.3915700212246,4_leg,"N,E,S,W",,1,1,1,1,8746,2815,375,8746,2815,375,8R,2021-05-05T08:30:00,979,2021-05-05T16:00:00,1264,0
41667,2021-05-05,Yonge St / Yorkville Ave,43.671928705987,-79.3874559225246,3_leg,"N,S,W",E,1,0,1,1,5302,1727,246,5302,1727,246,8R,2021-05-05T08:15:00,598,2021-05-05T17:00:00,812,0
41669,2021-05-05,Davenport Rd / Yonge St / Church St,43.6728738435857,-79.3878664707012,4_leg,"N,E,S,W",,1,1,1,1,12036,3464,340,12036,3464,340,8R,2021-05-05T08:30:00,1377,2021-05-05T16:45:00,1831,0
41671,2021-05-05,Yonge St / Aylmer Ave / Belmont St,43.675588827225,-79.3889871333684,4_leg,"N,E,S,W",,1,1,1,1,13188,2389,371,13188,2389,371,8R,2021-05-05T08:15:00,1619,2021-05-05T16:30:00,1891,0
41615,2021-03-18,Yonge St / Roehampton Ave,43.7079854604208,-79.3986278251664,4_leg,"N,E,S,W",,1,1,1,1,10413,8053,61,10413,8053,61,8R,2021-03-18T07:45:00,1967,2021-03-18T17:00:00,1977,1
41617,2021-03-31,Eglinton Ave E / Redpath Ave,43.7078611558116,-79.3928193699344,4_leg,"N,E,S,W",,1,1,1,1,6952,4616,46,6952,4616,46,8R,2021-03-31T08:15:00,886,2021-03-31T16:00:00,1118,1
41619,2021-03-18,Yonge St / Soudan Ave,43.7043508304571,-79.3978524656492,4_leg,"N,E,S,W",,1,1,1,1,9687,3509,86,9687,3509,86,8R,2021-03-18T08:15:00,1283,2021-03-18T16:45:00,1317,0
41621,2021-05-12,Yonge St / Keewatin Ave,43.712296651005,-79.3995330893127,3_leg,"N,E,S",W,1,1,1,0,11138,2077,174,11138,2077,174,8R,2021-05-12T08:00:00,1395,2021-05-12T17:00:00,1572,1
41623,2021-05-12,Yonge St / Erskine Ave,43.7110937852378,-79.3992775114524,4_leg,"N,E,S,W",,1,1,1,1,11325,3924,168,11325,3924,168,8R,2021-05-12T07:45:00,1411,2021-05-12T17:00:00,1634,0
41625,2021-03-24,Bathurst St / Front St W,43.6407497966103,-79.4014219974625,3_leg,"N,E,S",W,1,1,1,0,9474,1796,406,9474,1796,406,8R,2021-03-24T08:15:00,1227,2021-03-24T17:00:00,1334,0
41627,2021-04-08,Yonge St: Gardiner W / Yonge N Ramp - The Esplanade,43.644795,-79.37608,3_leg,"N,E,S",W,1,1,1,0,5344,2230,270,5344,2230,270,8R,2021-04-08T08:00:00,811,2021-04-08T14:00:00,742,1
41629,2021-03-24,Canoe Landing Park Trl / Gardiner Expy Lakeshore W Ramp / Lake Shore Blvd W / Southern Linear Park Trl / Spadina Ave / Spadina S Gardiner Expy Ramp,43.6390219531435,-79.3924345431204,3_leg,"N,S,W",E,1,0,1,1,8389,1918,156,8389,1918,156,8R,2021-03-24T08:00:00,1347,2021-03-24T14:00:00,1046,1
41735,2021-06-29,Bloor St W / Ellis Park Rd,43.6522565617409,-79.4711800619082,3_leg,"E,S,W",N,0,1,1,1,9727,611,477,9727,611,477,8R,2021-06-29T08:30:00,1100,2021-06-29T17:00:00,1455,1
41737,2021-06-29,Bloor St W / Parkview Gdns,43.6528023793927,-79.4686575346634,3_leg,"N,E,W",S,1,1,0,1,9105,74,507,9105,74,507,8R,2021-06-29T08:30:00,1011,2021-06-29T17:00:00,1421,1
41739,2021-06-29,Bloor St W / Dorval Rd,43.6559396550735,-79.4542596268496,3_leg,"N,E,W",S,1,1,0,1,8799,767,520,8799,767,520,8R,2021-06-29T07:45:00,1084,2021-06-29T17:00:00,1243,0
41741,2021-06-29,Bloor St W / Concord Ave,43.661730312853,-79.426829877056,3_leg,"E,S,W",N,0,1,1,1,7920,283,1328,7920,283,1328,8R,2021-06-29T08:30:00,896,2021-06-29T16:30:00,1146,1
41673,2021-05-05,Yonge St / Crescent Rd,43.6769620472002,-79.3895318905153,3_leg,"N,E,S",W,1,1,1,0,8910,2792,343,8910,2792,343,8R,2021-05-05T08:15:00,1060,2021-05-05T16:30:00,1272,0
41675,2021-05-05,Yonge St / Roxborough St W,43.6782092215014,-79.390042002542,3_leg,"N,S,W",E,1,0,1,1,9297,1655,350,9297,1655,350,8R,2021-05-05T08:15:00,1107,2021-05-05T16:45:00,1348,0
41677,2021-05-05,Yonge St / Scrivener Sq,43.6805086220918,-79.3909689273803,3_leg,"N,E,S",W,1,1,1,0,9133,1907,351,9133,1907,351,8R,2021-05-05T08:30:00,973,2021-05-05T16:30:00,1346,0
41679,2021-05-05,Yonge St / Rowanwood Ave / Macpherson Ave,43.6791457693062,-79.3904324955443,4_leg,"N,E,S,W",,1,1,1,1,9427,2507,331,9427,2507,331,8R,2021-05-05T08:30:00,1085,2021-05-05T16:30:00,1350,0
41681,2021-05-05,Yonge St / Woodlawn Ave E / Woodlawn Ave W,43.683924522143,-79.3923766356003,4_leg,"N,E,S,W",,1,1,1,1,8686,2315,322,8686,2315,322,8R,2021-05-05T08:30:00,972,2021-05-05T16:00:00,1253,0
41683,2021-05-05,Yonge St / Rosehill Ave,43.686223196589,-79.3933005382507,3_leg,"N,E,S",W,1,1,1,0,9203,2069,336,9203,2069,336,8R,2021-05-05T08:30:00,1012,2021-05-05T17:00:00,1268,0
41685,2021-05-05,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,14924,6180,377,14924,6180,377,8R,2021-05-05T08:30:00,1739,2021-05-05T16:30:00,2192,0
41569,2021-03-16,Morrish Rd / Euclid Ave,43.7936434841438,-79.1747922794895,4_leg,"N,E,S,W",,1,1,1,1,2000,104,3,2000,104,3,8S,2021-03-16T08:00:00,359,2021-03-16T14:45:00,331,1
41743,2021-06-29,Bloor St W / Salem Ave,43.6606753397127,-79.4316469123491,3_leg,"E,S,W",N,0,1,1,1,7606,1001,1221,7606,1001,1221,8R,2021-06-29T08:30:00,915,2021-06-29T16:30:00,1015,1
41745,2021-06-29,Bloor St W / Margueretta St (East),43.6589823689692,-79.4397312600787,2_leg_EW,"E,W","N,S",0,1,0,1,8371,971,989,8371,971,989,8R,2021-06-29T08:30:00,1027,2021-06-29T14:00:00,1126,1
41749,2021-05-12,Mill St / Parliament St,43.650197319193,-79.3621413294392,3_leg,"N,E,S",W,1,1,1,0,5625,2596,350,5625,2596,350,8R,2021-05-12T08:15:00,583,2021-05-12T17:00:00,906,0
41751,2021-05-13,Mill St / Parliament St,43.650197319193,-79.3621413294392,3_leg,"N,E,S",W,1,1,1,0,5927,2464,347,5927,2464,347,8R,2021-05-13T08:15:00,671,2021-05-13T16:00:00,895,0
41753,2021-05-15,Mill St / Parliament St,43.650197319193,-79.3621413294392,3_leg,"N,E,S",W,1,1,1,0,5178,3483,906,5178,3483,906,8R,2021-05-15T08:30:00,437,2021-05-15T16:15:00,859,0
41755,2021-05-13,Front St E / Parliament St,43.6515716733554,-79.3627244549981,4_leg,"N,E,S,W",,1,1,1,1,10719,1875,392,10719,1875,392,8R,2021-05-13T08:15:00,1271,2021-05-13T16:30:00,1613,0
41757,2021-05-15,Front St E / Parliament St,43.6515716733554,-79.3627244549981,4_leg,"N,E,S,W",,1,1,1,1,9732,2116,967,9732,2116,967,8R,2021-05-15T08:30:00,946,2021-05-15T16:15:00,1471,0
41687,2021-05-06,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,11911,7201,454,11911,7201,454,8R,2021-05-06T08:30:00,1337,2021-05-06T17:00:00,1783,0
41689,2021-05-08,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,13266,8177,487,13266,8177,487,8R,2021-05-08T08:30:00,1147,2021-05-08T16:15:00,1961,0
41691,2021-05-08,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,14624,2275,385,14624,2275,385,8R,2021-05-08T08:30:00,1038,2021-05-08T14:00:00,2379,0
41693,2021-05-05,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,15379,1733,120,15379,1733,120,8R,2021-05-05T08:15:00,1793,2021-05-05T16:30:00,2393,0
41695,2021-05-06,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,15733,2145,213,15733,2145,213,8R,2021-05-06T08:30:00,1830,2021-05-06T16:00:00,2444,0
41697,2021-05-05,Yonge St / Heath St W,43.6901811050783,-79.3949336648847,4_leg,"N,E,S,W",,1,1,1,1,10191,4589,308,10191,4589,308,8R,2021-05-05T08:30:00,1178,2021-05-05T16:15:00,1483,0
41699,2021-05-06,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,17204,520,180,17204,520,180,8R,2021-05-06T08:15:00,2065,2021-05-06T16:15:00,2666,0
41701,2021-05-08,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,15379,505,278,15379,505,278,8R,2021-05-08T08:30:00,1149,2021-05-08T14:00:00,2669,0
41703,2021-05-05,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,16667,454,111,16667,454,111,8R,2021-05-05T08:30:00,2020,2021-05-05T16:30:00,2488,0
41705,2021-05-05,Yonge St / Merton St,43.696127026043,-79.3962045104245,3_leg,"N,E,S",W,1,1,1,0,11123,1102,159,11123,1102,159,8R,2021-05-05T08:15:00,1309,2021-05-05T16:15:00,1645,0
41707,2021-05-05,Yonge St / Belsize Dr,43.7002873538078,-79.3970070776097,3_leg,"N,E,S",W,1,1,1,0,8325,2085,162,8325,2085,162,8R,2021-05-05T08:15:00,963,2021-05-05T16:15:00,1223,0
41709,2021-05-05,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,10396,597,110,10396,597,110,8R,2021-05-05T08:00:00,1117,2021-05-05T16:00:00,1707,0
41759,2021-05-13,Eastern Ave / Trinity St,43.6524611999681,-79.3606812047569,3_leg,"E,S,W",N,0,1,1,1,5875,953,167,5875,953,167,8R,2021-05-13T08:15:00,707,2021-05-13T16:30:00,865,0
41761,2021-05-15,Eastern Ave / Trinity St,43.6524611999681,-79.3606812047569,3_leg,"E,S,W",N,0,1,1,1,5336,892,318,5336,892,318,8R,2021-05-15T08:30:00,506,2021-05-15T14:00:00,815,0
41763,2021-05-12,King St E / Parliament St,43.6527330121231,-79.3632139347531,4_leg,"N,E,S,W",,1,1,1,1,5865,2790,595,5865,2790,595,8R,2021-05-12T08:30:00,644,2021-05-12T16:15:00,923,0
41765,2021-05-13,King St E / Parliament St,43.6527330121231,-79.3632139347531,4_leg,"N,E,S,W",,1,1,1,1,6201,2624,567,6201,2624,567,8R,2021-05-13T08:30:00,706,2021-05-13T17:00:00,934,0
41767,2021-05-15,King St E / Parliament St,43.6527330121231,-79.3632139347531,4_leg,"N,E,S,W",,1,1,1,1,5684,3425,1079,5684,3425,1079,8R,2021-05-15T08:30:00,555,2021-05-15T16:15:00,868,0
41769,2021-05-12,Bayview Ave / Mill St,43.6528483159847,-79.3530564800415,2_leg_other,"N,W","E,S",1,0,0,1,960,763,700,960,763,700,8R,2021-05-12T08:30:00,88,2021-05-12T16:45:00,185,0
41771,2021-05-13,Bayview Ave / Mill St,43.6528483159847,-79.3530564800415,2_leg_other,"N,W","E,S",1,0,0,1,917,497,554,917,497,554,8R,2021-05-13T08:30:00,79,2021-05-13T17:00:00,172,0
41571,2021-03-18,Danforth Ave / Pharmacy Ave,43.6923302582663,-79.2833788540723,3_leg,"N,E,W",S,1,1,0,1,12076,675,114,12076,675,114,8S,2021-03-18T08:15:00,1375,2021-03-18T16:45:00,1835,0
41573,2021-03-18,O'Connor Dr / Coxwell Blvd / Coxwell Ave,43.6977673216365,-79.3294898810693,4_leg,"N,E,S,W",,1,1,1,1,21618,443,19,21618,443,19,8S,2021-03-18T07:45:00,2615,2021-03-18T16:00:00,2946,0
41575,2021-03-18,Eglinton Ave E / Brownlow Ave,43.7081415375716,-79.3914755442853,3_leg,"E,S,W",N,0,1,1,1,3942,2308,15,3942,2308,15,8S,2021-03-18T08:30:00,470,2021-03-18T16:45:00,587,0
41577,2021-03-16,Yonge St / Broadway Ave / Montgomery Ave,43.7095880094676,-79.3989726436052,4_leg,"N,E,S,W",,1,1,1,1,11780,7163,74,11780,7163,74,8S,2021-03-16T08:15:00,1621,2021-03-16T17:00:00,1594,0
41789,2021-05-13,Richmond St E / Parliament St,43.6545574255421,-79.3639992111059,3_leg,"N,E,S",W,1,1,1,0,12553,1353,348,12553,1353,348,8R,2021-05-13T08:15:00,1867,2021-05-13T16:45:00,1810,0
41711,2021-05-06,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,10778,769,130,10778,769,130,8R,2021-05-06T08:30:00,1148,2021-05-06T17:00:00,1718,0
41713,2021-05-08,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,9552,798,142,9552,798,142,8R,2021-05-08T08:30:00,647,2021-05-08T14:00:00,1632,0
41715,2021-05-08,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,13897,7525,159,13897,7525,159,8R,2021-05-08T08:30:00,1041,2021-05-08T14:00:00,2185,0
41717,2021-05-05,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,15209,6948,187,15209,6948,187,8R,2021-05-05T08:15:00,1745,2021-05-05T16:15:00,2286,0
41719,2021-05-06,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,15357,7632,144,15357,7632,144,8R,2021-05-06T08:30:00,1764,2021-05-06T16:45:00,2304,0
41721,2021-05-05,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,12800,583,75,12800,583,75,8R,2021-05-05T08:00:00,1641,2021-05-05T16:30:00,1921,0
41723,2021-05-06,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,13141,710,121,13141,710,121,8R,2021-05-06T08:15:00,1568,2021-05-06T17:00:00,1893,0
41725,2021-05-08,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,11143,919,183,11143,919,183,8R,2021-05-08T08:30:00,814,2021-05-08T14:00:00,1926,0
41773,2021-05-15,Bayview Ave / Mill St,43.6528483159847,-79.3530564800415,2_leg_other,"N,W","E,S",1,0,0,1,359,925,1908,359,925,1908,8R,2021-05-15T08:30:00,22,2021-05-15T16:00:00,65,0
41775,2021-05-13,Adelaide St E / Parliament St,43.6535748170951,-79.3635815228183,3_leg,"N,S,W",E,1,0,1,1,11031,1307,342,11031,1307,342,8R,2021-05-13T08:15:00,1128,2021-05-13T16:30:00,1871,0
41777,2021-05-15,Adelaide St E / Parliament St,43.6535748170951,-79.3635815228183,3_leg,"N,S,W",E,1,0,1,1,9365,1411,716,9365,1411,716,8R,2021-05-15T08:30:00,790,2021-05-15T16:30:00,1483,0
41779,2021-05-12,Front St E / Bayview Ave,43.6535823954693,-79.3536747488685,3_leg,"N,S,W",E,1,0,1,1,2066,1765,497,2066,1765,497,8R,2021-05-12T08:30:00,179,2021-05-12T17:00:00,391,0
41781,2021-05-13,Front St E / Bayview Ave,43.6535823954693,-79.3536747488685,3_leg,"N,S,W",E,1,0,1,1,1988,1702,502,1988,1702,502,8R,2021-05-13T08:30:00,199,2021-05-13T16:00:00,357,0
41783,2021-05-12,Eastern Ave / Cherry St,43.6538614620099,-79.3586154844438,4_leg,"N,E,S,W",,1,1,1,1,7615,1073,175,7615,1073,175,8R,2021-05-12T08:30:00,886,2021-05-12T16:30:00,1132,0
41785,2021-05-13,Eastern Ave / Cherry St,43.6538614620099,-79.3586154844438,4_leg,"N,E,S,W",,1,1,1,1,7408,972,234,7408,972,234,8R,2021-05-13T08:30:00,844,2021-05-13T17:00:00,1112,0
41791,2021-05-15,Richmond St E / Parliament St,43.6545574255421,-79.3639992111059,3_leg,"N,E,S",W,1,1,1,0,10863,1408,603,10863,1408,603,8R,2021-05-15T08:30:00,923,2021-05-15T14:00:00,1665,0
41793,2021-05-13,Mill St / Cherry St,43.6513329473271,-79.3573782705553,4_leg,"N,E,S,W",,1,1,1,1,3805,1862,786,3805,1862,786,8R,2021-05-13T08:30:00,409,2021-05-13T16:00:00,618,0
41727,2021-03-16,Benbow Rd / Saskatoon Dr (West),43.6943759017756,-79.5394645748758,3_leg,"E,S,W",N,0,1,1,1,547,52,1,547,52,1,8S,2021-03-16T07:45:00,142,2021-03-16T14:30:00,107,0
41729,2021-05-27,Mount Pleasant Rd / Keewatin Ave,43.7137858185398,-79.3922004798706,4_leg,"N,E,S,W",,1,1,1,1,10570,1033,180,10570,1033,180,8R,2021-05-27T08:15:00,1210,2021-05-27T17:00:00,1651,0
41733,2021-03-18,Eglinton Ave W / Duplex Ave,43.7063511777225,-79.4002822433353,4_leg,"N,E,S,W",,1,1,1,1,8841,2187,54,8841,2187,54,8R,2021-03-18T08:00:00,1238,2021-03-18T16:45:00,1323,0
41843,2021-05-13,Dundas St E / River St,43.6611980081027,-79.3581624400311,4_leg,"N,E,S,W",,1,1,1,1,10000,1794,1371,10000,1794,1371,8R,2021-05-13T08:30:00,1139,2021-05-13T16:30:00,1494,0
41845,2021-05-15,Dundas St E / River St,43.6611980081027,-79.3581624400311,4_leg,"N,E,S,W",,1,1,1,1,8055,1979,1701,8055,1979,1701,8R,2021-05-15T08:30:00,613,2021-05-15T14:00:00,1242,0
41847,2021-05-12,Bloor St E / Parliament St (East),43.6720095423898,-79.3706971470973,3_leg,"E,S,W",N,0,1,1,1,19686,486,1449,19686,486,1449,8R,2021-05-12T07:45:00,2605,2021-05-12T17:00:00,2690,0
41849,2021-05-13,Bloor St E / Parliament St (East),43.6720095423898,-79.3706971470973,3_leg,"E,S,W",N,0,1,1,1,19763,472,1544,19763,472,1544,8R,2021-05-13T08:15:00,2619,2021-05-13T16:15:00,2636,0
41851,2021-05-15,Bloor St E / Parliament St (East),43.6720095423898,-79.3706971470973,3_leg,"E,S,W",N,0,1,1,1,18478,682,1881,18478,682,1881,8R,2021-05-15T08:30:00,1685,2021-05-15T16:45:00,2784,0
41853,2021-05-13,Gerrard St E / Parliament St (South),43.6619448047127,-79.3670137394001,4_leg,"N,E,S,W",,1,1,1,1,10167,2801,830,10167,2801,830,8R,2021-05-13T07:45:00,1146,2021-05-13T16:15:00,1502,0
41855,2021-05-15,Gerrard St E / Parliament St (South),43.6619448047127,-79.3670137394001,4_leg,"N,E,S,W",,1,1,1,1,9055,3210,1014,9055,3210,1014,8R,2021-05-15T08:30:00,717,2021-05-15T16:15:00,1452,0
41787,2021-05-15,Eastern Ave / Cherry St,43.6538614620099,-79.3586154844438,4_leg,"N,E,S,W",,1,1,1,1,7289,1235,530,7289,1235,530,8R,2021-05-15T08:30:00,668,2021-05-15T14:00:00,1132,0
41895,2021-07-29,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,15331,7015,236,15331,7015,236,8R,2021-07-29T08:15:00,1984,2021-07-29T17:00:00,2205,0
41897,2021-07-29,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,15410,350,41,15410,350,41,8R,2021-07-29T08:15:00,2154,2021-07-29T16:45:00,2100,0
41899,2021-07-28,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,16358,501,101,16358,501,101,8R,2021-07-28T08:15:00,2260,2021-07-28T16:15:00,2223,0
41901,2021-07-24,Avenue Rd / Chaplin Cres,43.6987641528231,-79.4061060782011,4_leg,"N,E,S,W",,1,1,1,1,11341,359,86,11341,359,86,8R,2021-07-24T08:30:00,938,2021-07-24T14:00:00,1727,0
41903,2021-07-29,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,16684,1414,101,16684,1414,101,8R,2021-07-29T08:15:00,2143,2021-07-29T17:00:00,2470,0
41905,2021-07-28,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,16979,2281,241,16979,2281,241,8R,2021-07-28T08:30:00,2219,2021-07-28T17:00:00,2554,0
41795,2021-05-15,Mill St / Cherry St,43.6513329473271,-79.3573782705553,4_leg,"N,E,S,W",,1,1,1,1,2959,2660,2220,2959,2660,2220,8R,2021-05-15T08:30:00,235,2021-05-15T14:00:00,472,0
41797,2021-05-13,Front St E / Cherry St,43.652623831681,-79.3580940811536,4_leg,"N,E,S,W",,1,1,1,1,3709,1507,425,3709,1507,425,8R,2021-05-13T08:15:00,403,2021-05-13T17:00:00,577,0
41799,2021-05-15,Front St E / Cherry St,43.652623831681,-79.3580940811536,4_leg,"N,E,S,W",,1,1,1,1,3010,2118,1101,3010,2118,1101,8R,2021-05-15T08:30:00,229,2021-05-15T16:00:00,484,0
41801,2021-05-13,King St E / Sumach St,43.6555501714322,-79.3584058461079,4_leg,"N,E,S,W",,1,1,1,1,2947,2082,524,2947,2082,524,8R,2021-05-13T08:30:00,340,2021-05-13T16:15:00,452,0
41803,2021-05-15,King St E / Sumach St,43.6555501714322,-79.3584058461079,4_leg,"N,E,S,W",,1,1,1,1,2627,2099,728,2627,2099,728,8R,2021-05-15T08:30:00,241,2021-05-15T14:00:00,399,0
41907,2021-07-24,Mount Pleasant Rd / Davisville Ave (West),43.700312788778,-79.3869733311363,4_leg,"N,E,S,W",,1,1,1,1,13382,1749,183,13382,1749,183,8R,2021-07-24T08:30:00,1078,2021-07-24T14:00:00,2089,0
41909,2021-07-29,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,14380,9111,307,14380,9111,307,8R,2021-07-29T08:30:00,1947,2021-07-29T16:30:00,1984,0
41911,2021-07-28,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,14436,10611,679,14436,10611,679,8R,2021-07-28T08:30:00,1850,2021-07-28T16:45:00,2173,0
41913,2021-07-24,St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,4_leg,"N,E,S,W",,1,1,1,1,12124,6829,566,12124,6829,566,8R,2021-07-24T08:30:00,1076,2021-07-24T16:30:00,1799,0
41915,2021-07-29,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,11918,2782,785,11918,2782,785,8R,2021-07-29T08:15:00,1559,2021-07-29T17:00:00,1552,0
41917,2021-07-28,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,11726,3693,1814,11726,3693,1814,8R,2021-07-28T07:45:00,1530,2021-07-28T16:00:00,1549,0
41857,2021-05-13,Gerrard St E / Sumach St,43.6631615000941,-79.3614897245042,3_leg,"E,S,W",N,0,1,1,1,7003,1323,700,7003,1323,700,8R,2021-05-13T08:00:00,836,2021-05-13T16:15:00,1002,0
41859,2021-05-15,Gerrard St E / Sumach St,43.6631615000941,-79.3614897245042,3_leg,"E,S,W",N,0,1,1,1,6017,1543,817,6017,1543,817,8R,2021-05-15T08:30:00,451,2021-05-15T16:00:00,988,0
41861,2021-05-12,Gerrard St E / River St,43.6637074617658,-79.3592449540766,4_leg,"N,E,S,W",,1,1,1,1,11918,2007,1064,11918,2007,1064,8R,2021-05-12T08:15:00,1446,2021-05-12T16:15:00,1760,0
41863,2021-05-13,Gerrard St E / River St,43.6637074617658,-79.3592449540766,4_leg,"N,E,S,W",,1,1,1,1,11777,2035,1174,11777,2035,1174,8R,2021-05-13T08:15:00,1418,2021-05-13T16:15:00,1697,0
41865,2021-05-15,Gerrard St E / River St,43.6637074617658,-79.3592449540766,4_leg,"N,E,S,W",,1,1,1,1,6873,2300,1496,6873,2300,1496,8R,2021-05-15T08:30:00,523,2021-05-15T16:00:00,1109,0
41867,2021-05-12,Bayview Ave / River St,43.6658688964338,-79.3573549828705,3_leg,"N,S,W",E,1,0,1,1,9387,24,604,9387,24,604,8R,2021-05-12T08:30:00,1111,2021-05-12T16:00:00,1522,0
41869,2021-05-13,Bayview Ave / River St,43.6658688964338,-79.3573549828705,3_leg,"N,S,W",E,1,0,1,1,9161,15,574,9161,15,574,8R,2021-05-13T08:15:00,1087,2021-05-13T16:00:00,1495,0
41805,2021-05-13,Queen St E / Sumach St,43.6568332619598,-79.3589243602192,3_leg,"N,E,W",S,1,1,0,1,4193,1323,551,4193,1323,551,8R,2021-05-13T08:15:00,462,2021-05-13T17:00:00,641,0
41871,2021-05-13,Front St E / Trinity St,43.6521011916054,-79.3603352460196,3_leg,"N,E,W",S,1,1,0,1,1463,951,265,1463,951,265,8R,2021-05-13T08:15:00,166,2021-05-13T16:45:00,223,0
41873,2021-05-15,Front St E / Trinity St,43.6521011916054,-79.3603352460196,3_leg,"N,E,W",S,1,1,0,1,978,1222,592,978,1222,592,8R,2021-05-15T08:30:00,80,2021-05-15T14:00:00,158,0
41875,2021-05-13,Eastern Ave Diversion / Old Foundry Rd / Eastern Ave,43.6545242667407,-79.3573972609479,3_leg,"E,S,W",N,0,1,1,1,7705,114,37,7705,114,37,8R,2021-05-13T08:15:00,856,2021-05-13T17:00:00,1190,0
